Ticker,EventDate,Sentiment,CAR
4151.T,2018-03-16,0.0,0.00345215917338036
4151.T,2019-03-14,0.2,0.013538656377279103
4151.T,2020-03-12,0.4,-0.04885662589554305
4151.T,2021-03-09,0.3,-0.021376709359818905
4151.T,2022-03-08,0.5,0.009644577158556863
4151.T,2023-03-09,0.5,0.0019392200488405663
4502.T,2018-06-28,0.6,0.05784963122123868
4502.T,2019-06-27,0.0,-0.011943519547663371
4502.T,2020-06-24,-0.1,-0.009418402573368935
4502.T,2021-06-29,0.2,-3.404774810077636e-05
4502.T,2022-06-29,0.1,0.016320709985288704
4503.T,2018-06-15,-0.25,0.0303255920440597
4503.T,2019-06-18,0.5,0.02283616235073603
4503.T,2020-06-18,0.1,-0.0030306806596825135
4503.T,2021-06-18,-0.25,0.005015662600073981
4503.T,2022-06-20,0.1,0.026589475255338724
4506.T,2018-06-19,0.5,0.019423484624153796
4506.T,2019-06-20,-0.2,-0.02656700615401369
4506.T,2020-06-23,0.0,0.022859083998452837
4506.T,2021-06-24,0.1,0.01363604082545418
4506.T,2022-06-23,0.1,0.0321034501739488
4507.T,2018-06-20,0.5,0.009346145681739103
4507.T,2019-06-18,0.8,0.004985849816783627
4507.T,2020-06-24,-0.4,-0.017734498853825033
4507.T,2021-06-23,-0.25,0.0010947052790800226
4507.T,2022-06-24,0.5,0.04130018237393007
4519.T,2018-03-22,0.0,0.006776808554629046
4519.T,2019-03-28,0.5,-0.0031808620144896348
4519.T,2020-03-30,0.83,0.10476450957465225
4519.T,2021-03-23,0.5,-0.009234367737462312
4519.T,2022-03-29,0.8,0.007904157600907425
4519.T,2023-03-30,0.5,-0.007475557384776177
4523.T,2018-06-20,0.8,0.01014910915210825
4523.T,2019-06-20,0.8,-0.016391201684115914
4523.T,2020-06-19,0.8,-0.002447420140361472
4523.T,2021-06-18,0.1,0.08966212017867717
4568.T,2018-06-18,0.1,0.02555406274740738
4568.T,2019-06-17,0.1,0.031334482965078694
4568.T,2020-06-15,0.5,-0.004199397814057291
4568.T,2021-06-21,-0.17,0.001594852845618274
4568.T,2022-06-27,0.2,0.011446653030722823
4578.T,2018-03-30,0.0,0.0002538615212059228
4578.T,2019-03-29,0.1,-0.001114174151860223
4578.T,2020-03-30,0.5,0.059139248082842884
4578.T,2021-03-31,0.5,-0.007920815956636653
4578.T,2022-03-31,0.1,-0.0023166860207728696
4578.T,2023-03-31,0.5,-0.009408188353074786
6479.T,2018-06-28,0.8,0.008581092933548832
6479.T,2019-06-27,0.5,0.0299312548136237
6479.T,2020-06-26,0.0,-0.005242022215082855
6479.T,2021-06-29,0.1,0.04966315002103886
6479.T,2022-06-29,0.8,-0.01718147185986974
6501.T,2018-06-29,0.5,0.019497675442558576
6501.T,2019-06-19,0.1,-0.015341204367217604
6501.T,2020-08-31,-0.1,-0.03183232956830469
6501.T,2021-06-23,0.1,-0.008449880744792602
6501.T,2022-06-22,0.2,-0.009426222511149742
6503.T,2018-06-28,0.5,0.025637539140255274
6503.T,2019-06-27,0.0,0.0028566774360349774
6503.T,2020-06-26,-0.1,0.001749313881999507
6503.T,2021-06-29,-0.2,-0.0156599802000591
6503.T,2022-06-29,0.2,0.002009854016791964
6504.T,2018-06-26,0.5,-0.015262069584779053
6504.T,2019-06-25,0.5,-0.005022081133356549
6504.T,2020-08-06,-0.4,0.006256675697599331
6504.T,2021-06-25,0.2,-0.019871799070762745
6504.T,2022-06-28,0.5,-0.00021025050917717301
6506.T,2018-05-30,0.0,0.00441621170073515
6506.T,2019-05-29,0.2,0.017133031570116485
6506.T,2020-05-28,-0.2,-0.033581289410311806
6506.T,2021-05-27,0.2,0.04103754732930952
6506.T,2022-05-27,0.8,0.03222154811640625
6594.T,2018-06-21,0.5,0.004735210361948372
6594.T,2019-06-19,-0.1,0.022096257778322033
6594.T,2020-06-18,-0.2,0.009438389515758483
6594.T,2021-06-23,0.5,0.008269104641988587
6594.T,2022-06-20,0.5,-0.021425507126578043
6645.T,2018-06-20,0.5,-0.005140033542123092
6645.T,2019-06-19,-0.1,0.03386321318804452
6645.T,2020-06-24,0.2,0.018453066488648584
6645.T,2021-06-25,0.5,0.013708871312328019
6645.T,2022-06-24,0.5,0.04054916748754671
6674.T,2018-06-28,0.1,0.022611081242576013
6674.T,2019-06-27,0.1,-0.002862617120879738
6674.T,2020-06-26,-0.1,-0.002779797195149647
